system:index,0_VHDes,0_VVDes,10_VHDes,10_VVDes,11_VHDes,11_VVDes,1_VHDes,1_VVDes,2_VHDes,2_VVDes,3_VHDes,3_VVDes,4_VHDes,4_VVDes,5_VHDes,5_VVDes,6_VHDes,6_VVDes,7_VHDes,7_VVDes,8_VHDes,8_VVDes,9_VHDes,9_VVDes,indexField,.geo
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-23.688943538215426,-13.844645632763969,-22.506700292292912,-10.196575226619064,-21.278579029992404,-10.622746435379279,-24.18754867221871,-14.144166968661125,-23.62734435117616,-14.131423367075097,-22.242289432212544,-10.52243157756063,-23.61325310761571,-12.259420886380124,-24.71463322502053,-12.539288431549378,-25.607213449016196,-12.853316404905454,-26.213671846959638,-13.246623702446938,-26.616934569490063,-14.235966948202293,-24.14309348744456,-12.143184017946309,438,"{""type"":""Polygon"",""coordinates"":[[[-6.1523788450884265,41.28602765739783],[-6.152479194543559,41.28601691270832],[-6.152571556089388,41.28598553392719],[-6.152648577683115,41.28593601883264],[-6.15270412839094,41.28587230886202],[-6.152733786415058,41.28579947536225],[-6.152735191056742,41.28572331590019],[-6.152708230602989,41.28564989277004],[-6.152655051188776,41.285585050434356],[-6.152579885938855,41.28553395031065],[-6.152488717997488,41.285500659932715],[-6.152388804273171,41.28548782918611],[-6.152288097807322,41.285496479386225],[-6.152194614740601,41.28552592198532],[-6.152115796257449,41.285573813378356],[-6.152057916288923,41.285636341445915],[-6.152025582114094,41.285708528987804],[-6.152021367610148,41.28578462989762],[-6.1520456083477795,41.28585858654594],[-6.152096374849749,41.28592451196674],[-6.152169626150593,41.28597715846508],[-6.152259531442473,41.28601233534345],[-6.152358934208812,41.28602724249265],[-6.1523788450884265,41.28602765739783]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-20.29579886217658,-12.810466576640314,-17.446859443540443,-10.55820618178667,-17.74207939025107,-10.558848692728253,-19.904042612025485,-12.818366409223168,-20.112042805107894,-12.941172618123087,-18.67810225781977,-11.448737473218362,-17.836518569905685,-11.496995766303845,-18.599452832772993,-11.758158990512714,-18.38318611587393,-12.448354565268934,-18.686313380709773,-12.937082943004029,-19.436326128973814,-12.927013565645217,-17.95836582447772,-12.375721251318188,440,"{""type"":""Polygon"",""coordinates"":[[[-5.913860405566944,41.292317840157835],[-5.91396076469735,41.29230709546831],[-5.914053135148274,41.29227571668715],[-5.9141301641680455,41.29222620159256],[-5.9141857202317505,41.292162491621916],[-5.914215381115271,41.29208965812214],[-5.914216785892293,41.292013498660076],[-5.914189822839069,41.29194007552993],[-5.914136638297525,41.291875233194276],[-5.914061465800561,41.291824133070605],[-5.913970289069301,41.2917908426927],[-5.913870365711895,41.2917780119461],[-5.913769649536528,41.29178666214622],[-5.913676157456708,41.29181610474529],[-5.913597331374296,41.2918639961383],[-5.913539445825245,41.29192652420581],[-5.913507108532847,41.29199871174768],[-5.913502893622469,41.29207481265749],[-5.913527136697187,41.29214876930583],[-5.9135779080937585,41.29221469472666],[-5.913651166457126,41.29226734122503],[-5.913741080417272,41.29230251810345],[-5.913840492767608,41.29231742525265],[-5.913860405566944,41.292317840157835]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-24.0705577407925,-12.36763590181841,-20.83460192955697,-9.586356955441417,-18.714085732970155,-8.727005224792395,-26.65420810686515,-13.688295977669958,-24.36828671687373,-12.256246055542281,-19.087247720965905,-11.016805741178397,-16.083285508602565,-10.73535215312152,-23.832654121179182,-13.459459407192949,-26.44491375398206,-14.143807074197662,-24.21366456452731,-12.40889523437208,-22.958464547786782,-11.861781808348065,-22.198188886011017,-10.338018087311445,442,"{""type"":""Polygon"",""coordinates"":[[[-5.675269285778874,41.298114396678294],[-5.675369653828005,41.29810365198876],[-5.675462032487693,41.29807227320757],[-5.675539068352838,41.29802275811296],[-5.675594629353625,41.29795904814228],[-5.675624292872957,41.29788621464248],[-5.675625697774731,41.29781005518041],[-5.675598732325303,41.29773663205029],[-5.675545543057357,41.29767178971466],[-5.675470363880025,41.297620689591035],[-5.675379179046189,41.29758739921315],[-5.675279246808947,41.29757456846657],[-5.67517852168329,41.29758321866667],[-5.675085021295144,41.29761266126572],[-5.67500618820769,41.29766055265869],[-5.67494829751448,41.297723080726186],[-5.674915957348285,41.297795268268025],[-5.674911742063255,41.297871369177834],[-5.674935987292315,41.29794532582619],[-5.674986763200759,41.298011251247054],[-5.6750600280744035,41.29806389774546],[-5.6751499500250056,41.298099074623885],[-5.675249371209922,41.298113981773106],[-5.675269285778874,41.298114396678294]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-28.508276049412107,-15.714281838351113,-21.31331343008444,-11.096393566576516,-20.978480912307845,-11.298708976129376,-24.610380446629346,-14.249726249230015,-21.71155654178444,-12.231577086810086,-20.86024502386932,-11.424328977706333,-24.09631206057039,-14.956620454691793,-24.835313998194472,-14.862345033192373,-22.50877047807197,-12.240340578583389,-19.930814811127718,-11.550629843388508,-20.55126346264669,-12.229582746853502,-21.09047364478593,-11.266242763344032,444,"{""type"":""Polygon"",""coordinates"":[[[-5.4366114023642735,41.30341691324669],[-5.436711778574273,41.30340616855715],[-5.436804164745201,41.303374789775944],[-5.436881206874044,41.3033252746813],[-5.436936772392394,41.30326156471061],[-5.436966438323563,41.30318873121078],[-5.436967843339492,41.30311257174872],[-5.43694087569747,41.30303914861861],[-5.4368876821047385,41.302974306283005],[-5.436812496814695,41.3029232061594],[-5.436721304566786,41.30288991578155],[-5.436621364204257,41.30287708503497],[-5.436520630888848,41.30288573523507],[-5.43642712289836,41.302915177834095],[-5.436348283401108,41.30296306922704],[-5.436290388000853,41.3030255972945],[-5.43625804520506,41.30309778483633],[-5.436253829577212,41.30317388574613],[-5.436278076777552,41.30324784239451],[-5.436328856814481,41.30331376781539],[-5.4364021276451995,41.30336641431382],[-5.436492056907283,41.30340159119228],[-5.43659148617608,41.30341649834151],[-5.4366114023642735,41.30341691324669]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-24.974512806974737,-14.91556909222682,-21.890366218542656,-13.128364848158443,-21.384263837674688,-11.45227938314756,-26.376845446777317,-15.841695358100054,-24.549272540738723,-16.83484000369839,-20.717457966932876,-15.911503257129395,-22.0909262261595,-14.865748323309885,-28.083284743950564,-17.541481842475534,-28.738765805827473,-18.390167774651424,-27.238696134059694,-18.318916007152453,-26.708836571125776,-17.695660265788412,-24.019535016992382,-14.466356662296182,445,"{""type"":""Polygon"",""coordinates"":[[[-5.317259276140382,41.30588278684928],[-5.317359656146244,41.30587204215974],[-5.317452045810873,41.30584066337852],[-5.317529090853146,41.305791148283866],[-5.317584658472747,41.30572743831314],[-5.317614325525733,41.305654604813306],[-5.317615730594758,41.305578445351266],[-5.317588761932898,41.305505022221155],[-5.31753556632858,41.305440179885565],[-5.317460378195332,41.30538907976197],[-5.317369182498919,41.30535578938412],[-5.317269238357078,41.30534295863756],[-5.317168501232372,41.305351608837654],[-5.31707498970581,41.305381051436676],[-5.316996147227169,41.3054289428296],[-5.316938249637528,41.305491470897046],[-5.316905905618631,41.30556365843887],[-5.316901689831331,41.30563975934867],[-5.31692593794857,41.305713715997044],[-5.31697671990578,41.30577964141794],[-5.31704999350731,41.30583228791639],[-5.31713992617018,41.30586746479486],[-5.317239359199029,41.305882371944094],[-5.317259276140382,41.30588278684928]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-23.40875998194164,-11.56329818023194,-19.63555318335396,-10.560876682178872,-19.497741181374884,-11.528521053221592,-23.794641979344107,-11.515554875790723,-21.997523558235656,-11.216251756790905,-21.270612955525436,-10.513095287977023,-21.84648642028183,-11.541653313414727,-19.64601951803127,-10.081671568223902,-19.336899739495088,-9.599467201831505,-19.75493583292684,-10.57358033398744,-22.48112337967332,-12.02063725091803,-21.057658024290575,-10.74186141068541,447,"{""type"":""Polygon"",""coordinates"":[[[-5.0785123636789775,41.310443544502924],[-5.078612750706726,41.31043279981336],[-5.078705146834277,41.31040142103213],[-5.0787821972660465,41.310351905937445],[-5.0788377687727095,41.310288195966706],[-5.078867437900922,41.31021536246687],[-5.078868843068166,41.31013920300481],[-5.078841872519728,41.31006577987472],[-5.078788673194219,41.310000937539144],[-5.0787134798013875,41.309949837415594],[-5.0786222777256596,41.30991654703775],[-5.078522326592548,41.309903716291196],[-5.078421582421104,41.30991236649128],[-5.078328064353233,41.30994180909028],[-5.078249216359388,41.309989700483186],[-5.078191314719647,41.31005222855062],[-5.078158968438156,41.31012441609242],[-5.078154752355885,41.31020051700222],[-5.078179002169279,41.31027447365061],[-5.078229787678776,41.310340399071535],[-5.078303066405971,41.310393045569995],[-5.078393005359886,41.310428222448486],[-5.0784924453443745,41.31044312959773],[-5.0785123636789775,41.310443544502924]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-25.993657042221237,-13.7237512474467,-22.282755837477694,-12.196694352551383,-23.740437871502667,-13.396033830772781,-29.548751281701154,-14.354981866975256,-26.130749249925856,-15.45691626256863,-19.444277270747754,-12.356765681277524,-19.33015986513401,-12.716633396543992,-25.353227893517385,-14.988373587218621,-27.400684137671036,-16.3811975417572,-25.366413480720233,-15.90220474587405,-27.214574620119183,-16.181027857219863,-21.874749541702176,-13.806552988920627,448,"{""type"":""Polygon"",""coordinates"":[[[-4.959119062738908,41.31253834707643],[-4.959219452992423,41.31252760238688],[-4.959311852088959,41.31249622360563],[-4.9593889049965965,41.31244670851093],[-4.959444478288926,41.312382998540194],[-4.959474148370472,41.312310165040344],[-4.9594755535828385,41.312234005578276],[-4.9594485821677265,41.31216058244819],[-4.959395381132752,41.312095740112625],[-4.959320185323733,41.31204463998908],[-4.959228980317425,41.31201134961126],[-4.959129025972613,41.311998518864705],[-4.959028278563986,41.31200716906479],[-4.958934757491121,41.312036611663785],[-4.958855906963657,41.312084503056674],[-4.958798003463355,41.31214703112409],[-4.958765656142455,41.31221921866589],[-4.958761439924677,41.31229531957569],[-4.958785690517264,41.31236927622408],[-4.958836477658636,41.312435201645016],[-4.958909758740498,41.31248784814349],[-4.958999700584441,41.31252302502199],[-4.959099143764263,41.31253793217124],[-4.959119062738908,41.31253834707643]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-30.771627878805248,-18.1458117877767,-21.00792270755448,-9.342820098387802,-26.245565804611633,-11.15054148850431,-29.801855744019864,-21.17775839709102,-27.094617061660834,-18.050259148188882,-19.61443841208019,-14.42915215894089,-20.60963523307195,-14.842582136336858,-17.92484219888882,-13.412145925905145,-19.901008871831014,-13.127514235989572,-20.346208800089048,-14.969525652725928,-28.25941078308197,-16.652154216903526,-24.695616776594278,-13.999279999860237,451,"{""type"":""Polygon"",""coordinates"":[[[-4.6008687035962055,41.31808000718329],[-4.600969102384916,41.31806926249373],[-4.601061509337222,41.318037883712464],[-4.601138568795862,41.31798836861774],[-4.601194146812966,41.317924658646966],[-4.601223819416977,41.317851825147095],[-4.601225224748733,41.31777566568503],[-4.60119825104046,41.317702242554965],[-4.601145045482327,41.31763740021943],[-4.601069843280214,41.31758630009592],[-4.600978630519764,41.31755300971811],[-4.600878667676971,41.31754017897157],[-4.600777911702939,41.31754882917165],[-4.600684382679026,41.317578271770614],[-4.600605525447755,41.31762616316349],[-4.600547617024505,41.31768869123088],[-4.600515266953391,41.31776087877265],[-4.600511050377071,41.31783697968245],[-4.600535303031358,41.31791093633086],[-4.600586094490581,41.31797686175181],[-4.600659381802761,41.31802950825032],[-4.600749331293548,41.318064685128846],[-4.600848782928045,41.31807959227811],[-4.6008687035962055,41.31808000718329]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-20.375316971439446,-14.522208547363014,-18.77628876816471,-13.766827723807648,-18.347201904920418,-14.245880988668123,-20.79170205417218,-15.349102067659048,-20.246417733643792,-15.389306876212947,-19.22613757581456,-14.630934591671572,-19.44821016551736,-14.978535665509115,-19.678559500631575,-14.42620658322647,-19.05111555862545,-14.307106190082191,-18.6762353041135,-14.5054288083352,-19.63704913550918,-14.523406867121302,-19.503573925447053,-14.957277352005434,452,"{""type"":""Polygon"",""coordinates"":[[[-4.481430912959806,41.319679534605775],[-4.4815313142125355,41.3196687899162],[-4.481623723432714,41.319637411134934],[-4.481700784782556,41.319587896040204],[-4.481756364163653,41.319524186069415],[-4.481786037495871,41.319451352569544],[-4.481787442862093,41.31937519310749],[-4.481760468491808,41.31930176997742],[-4.481707261627891,41.31923692764189],[-4.481632057580162,41.319185827518375],[-4.481540842581176,41.31915253714058],[-4.4814408772851095,41.31913970639405],[-4.48134011883834,41.319148356594134],[-4.481246587519048,41.319177799193085],[-4.481167728352462,41.31922569058594],[-4.48110981850801,41.31928821865332],[-4.48107746764294,41.319360406195095],[-4.481073250963113,41.319436507104896],[-4.481097504212589,41.3195104637533],[-4.481148296918329,41.319576389174266],[-4.4812215860291325,41.31962903567278],[-4.481311537727481,41.31966421255132],[-4.481410991802748,41.31967911970059],[-4.481430912959806,41.319679534605775]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-22.5205450859231,-11.802931495335585,-19.17369997298611,-8.524181485613374,-18.861104528601864,-8.521614776942583,-23.83329366930083,-14.345564657138455,-22.329128379780666,-13.784895795394148,-20.80083455883239,-14.108928318871783,-22.60790417189341,-18.441285091255253,-19.485417603857172,-12.361231317380025,-24.339004995983228,-12.832724146090596,-24.423553925257178,-14.584343397692576,-23.002487307357065,-13.02015629083592,-21.826114862428806,-11.508335079694513,455,"{""type"":""Polygon"",""coordinates"":[[[-4.123064960630765,41.3237346385868],[-4.1231653681311355,41.323723893897224],[-4.123257783101623,41.32369251511593],[-4.123334849246706,41.32364300002117],[-4.123390432086269,41.323579290050375],[-4.123420107264895,41.32350645655048],[-4.123421512718509,41.32343029708842],[-4.123394536669663,41.323356873958375],[-4.1233413264948595,41.32329203162286],[-4.123266117767479,41.32324093149938],[-4.1231748970925715,41.323207641121606],[-4.123074925576104,41.32319481037507],[-4.122974160859582,41.323203460575144],[-4.122880623720238,41.323232903174095],[-4.122801759646562,41.32328079456692],[-4.122743846198582,41.32334332263429],[-4.122711493320395,41.32341551017604],[-4.122707276378122,41.323491611085835],[-4.122731531136732,41.323565567734256],[-4.122782327003076,41.32363149315524],[-4.122855620674382,41.323684139653786],[-4.122945577970112,41.32371931653233],[-4.123045038234078,41.3237342236816],[-4.123064960630765,41.3237346385868]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-14.373124078187033,-5.22947085480443,-12.62267332289036,-3.702617273151674,-13.556584310889399,-3.97967635666849,-14.154853316477578,-5.747377470338418,-13.907081884509857,-5.801965091100271,-13.72701630532834,-5.460191636782134,-13.842476523852145,-5.314390947695834,-14.025262789366908,-5.120809588601584,-13.733901381088884,-4.746286040594903,-13.522183269214112,-4.823045932767422,-14.916636984543953,-5.7856635038239,-13.820309533023014,-5.146308721018889,457,"{""type"":""Polygon"",""coordinates"":[[[-3.884117968222141,41.32581823975167],[-3.8842183789331814,41.325807495062094],[-3.8843107968587627,41.32577611628079],[-3.884387865468127,41.32572660118603],[-3.8844434500850027,41.32566289121522],[-3.8844731262125007,41.32559005771532],[-3.8844745317110254,41.325513898253256],[-3.884447554799562,41.325440475123216],[-3.8843943429232914,41.32537563278771],[-3.8843191317910293,41.32532453266424],[-3.884227908199256,41.32529124228647],[-3.884127933486116,41.32527841153994],[-3.8840271655475576,41.32528706174001],[-3.8839336254172787,41.32531650433895],[-3.883854758821841,41.32536439573177],[-3.8837968435220036,41.32542692379912],[-3.883764489609272,41.325499111340875],[-3.8837602725321263,41.32557521225066],[-3.883784528066283,41.325649168899105],[-3.8838353255568676,41.32571509432009],[-3.8839086215718224,41.32576774081864],[-3.883998581744056,41.3258029176972],[-3.884098045188405,41.32581782484647],[-3.884117968222141,41.32581823975167]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-24.66888504416497,-13.818503034799473,-21.873874465366633,-12.346457487777768,-21.984204667462016,-11.623403100954809,-26.902307541277924,-13.371897124415144,-25.6764390137314,-14.558561865424418,-22.582294578137173,-13.36836857305301,-23.856760114804914,-14.726126434338337,-22.726580329318285,-14.548482245984438,-24.210593431905604,-14.762536948698058,-24.761433601354398,-15.166615798425333,-24.40674032053715,-14.985751430411867,-24.49080928820622,-14.52747430826844,459,"{""type"":""Polygon"",""coordinates"":[[[-3.645148857270564,41.327405820577816],[-3.645249270428175,41.327395075888234],[-3.6453416906055716,41.32736369710693],[-3.645418761092747,41.32731418201216],[-3.645474347063955,41.327250472041335],[-3.645504023914504,41.327177638541436],[-3.6455054294472506,41.327101479079374],[-3.6454784518784646,41.327028055949334],[-3.6454252387056534,41.326963213613844],[-3.6453500257408455,41.32691211349037],[-3.645258799926387,41.326878823112615],[-3.6451588227773457,41.326865992366095],[-3.6450580523835594,41.32687464256616],[-3.644964509974152,41.32690408516508],[-3.644885641457105,41.32695197655791],[-3.6448277247461287,41.32701450462525],[-3.644795370045063,41.32708669216699],[-3.644791152865144,41.32716279307679],[-3.644815408990276,41.32723674972522],[-3.6448662077185485,41.327302675146214],[-3.6449395055193916,41.327355321644774],[-3.645029467883556,41.32739049852334],[-3.645128933751393,41.32740540567262],[-3.645148857270564,41.327405820577816]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-24.93205379955598,-15.279439533323846,-22.91467104403196,-13.243416904132475,-22.225017027684782,-12.526915965833268,-22.804518672238487,-13.914736505195984,-23.44948369652396,-15.456210251461295,-21.384178819953153,-13.988600569278416,-23.23135753375708,-16.420471304449197,-22.912747485749694,-14.914079317638969,-24.311202250627396,-16.765135961640652,-24.445020892072243,-17.006443470336325,-23.152956704990256,-16.266034954971545,-23.18765520220833,-15.729633824415966,460,"{""type"":""Polygon"",""coordinates"":[[[-3.525657874779007,41.32801356646391],[-3.5257582888732473,41.32800282177433],[-3.5258507099127154,41.327971442993025],[-3.52592778111878,41.32792192789824],[-3.525983367608471,41.327858217927414],[-3.52601304473583,41.327785384427514],[-3.5260144502816773,41.32770922496545],[-3.5259874724612468,41.32763580183541],[-3.5259342587920766,41.32757095949993],[-3.5258590451257077,41.327519859376466],[-3.5257678184603294,41.32748656899871],[-3.525667840378742,41.32747373825218],[-3.5255670690450116,41.327482388452246],[-3.5254735257630787,41.327511831051176],[-3.525394656510373,41.32755972244399],[-3.5253367392591657,41.327622250511325],[-3.525304384256299,41.327694438053065],[-3.5253001670370345,41.32777053896287],[-3.5253244233884113,41.3278444956113],[-3.5253752225905144,41.3279104210323],[-3.525448521075056,41.32796306753087],[-3.5255384842783637,41.327998244409436],[-3.5256379510739926,41.328013151558714],[-3.525657874779007,41.32801356646391]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-17.85740982720788,-11.007218063574879,-16.263365355875777,-9.062310110558373,-14.620747745173905,-9.28185259780523,-16.454021455817596,-10.598076437587716,-16.532797317522135,-11.154219619419438,-15.374488761805186,-9.860389786530467,-16.178557727968848,-10.132478029582765,-15.394428598780827,-10.083446618948718,-16.518017062553866,-10.624151679685093,-17.529126046410152,-10.977927255927318,-16.822275198340076,-10.944150534195778,-17.57505403540661,-10.957649226027389,461,"{""type"":""Polygon"",""coordinates"":[[[-3.4061636039310645,41.32849726742265],[-3.4062640187707824,41.32848652273306],[-3.406356440496386,41.32845514395175],[-3.406433512274627,41.32840562885698],[-3.4064890991769876,41.32834191888615],[-3.4065187765246625,41.32826908538625],[-3.406520182080937,41.328192925924185],[-3.4064932040602174,41.32811950279415],[-3.4064399899959876,41.32805466045866],[-3.406364775771235,41.3280035603352],[-3.4062735484285986,41.32797026995744],[-3.4061735696047837,41.32795743921091],[-3.4060727975229366,41.32796608941098],[-3.405979253546547,41.327995532009915],[-3.4059003837083193,41.328043423402725],[-3.405842466027134,41.32810595147006],[-3.405810110784059,41.3281781390118],[-3.4058058935334787,41.3282542399216],[-3.4058301500649275,41.32832819657004],[-3.405880949644159,41.32839412199104],[-3.4059542486728662,41.328446768489606],[-3.4060442125440615,41.32848194536817],[-3.406143680078136,41.328496852517446],[-3.4061636039310645,41.32849726742265]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-20.79463415229332,-12.434811721428375,-19.70122405633147,-12.681184219074433,-19.49265901541141,-11.902190897557404,-22.200804520460547,-12.689237877961046,-21.61836208553426,-13.42206468318355,-21.228804115712084,-12.673844324434656,-21.920444998819388,-13.081571389383104,-20.086117706587167,-12.142254590038153,-20.41687452044062,-11.589912012003685,-20.040242979089896,-11.651125978026709,-19.709468731959785,-12.13653462796754,-20.582891004491064,-12.359198230007182,464,"{""type"":""Polygon"",""coordinates"":[[[-3.047668535823301,41.329204025260346],[-3.0477689517523032,41.32919328057076],[-3.047861374480481,41.329161901789455],[-3.047938447094779,41.32911238669466],[-3.047994034600128,41.32904867672384],[-3.0480237122697265,41.32897584322393],[-3.048025117841239,41.32889968376187],[-3.0479981395278597,41.328826260631836],[-3.047944924886372,41.32876141829635],[-3.047869709845716,41.328710318172895],[-3.047778481513474,41.328677027795145],[-3.0476785016051244,41.328664197048624],[-3.047577728430136,41.32867284724868],[-3.0474841834390123,41.32870228984761],[-3.047405312745227,41.328750181240416],[-3.0473473944357616,41.32881270930775],[-3.0473150388416963,41.32888489684948],[-3.0473108215453593,41.32896099775928],[-3.0473350783399265,41.32903495440772],[-3.0473858784702146,41.32910087982873],[-3.0474591782940514,41.329153526327296],[-3.0475491431411577,41.329188703205865],[-3.0476486117542416,41.32920361035516],[-3.047668535823301,41.329204025260346]]]}"
